epoch,train_accuracy,train_precision,train_recall,train_f1,train_roc_auc,train_loss,val_accuracy,val_precision,val_recall,val_f1,val_roc_auc,val_loss,lr
1,0.9175,0.9241269841269841,0.9096875,0.9168503937007874,0.9776895019531251,0.2087433354742825,0.974375,0.9934980494148244,0.955,0.9738687061822817,0.9985734374999999,0.06755111930891872,0.0001
2,0.98953125,0.98999061620269,0.9890625,0.9895263404720963,0.9993025878906251,0.03778084059944376,0.985625,0.9936467598475223,0.9775,0.9855072463768116,0.999015625,0.04865773796569556,0.0001
3,0.99453125,0.9949953081013451,0.9940625,0.9945286853212444,0.99974970703125,0.02093723023979692,0.986875,0.989937106918239,0.98375,0.986833855799373,0.9991671875,0.04169321150577161,0.0001
4,0.99515625,0.9946924758039338,0.995625,0.9951585194440106,0.999786376953125,0.01818363649203093,0.985,0.9936386768447837,0.97625,0.9848675914249685,0.9991140625,0.05254784486605786,0.0001
5,0.99703125,0.9971866208190059,0.996875,0.9970307860603219,0.99994541015625,0.01104877955338452,0.9825,0.9974226804123711,0.9675,0.9822335025380711,0.9993453125,0.06677660990055301,3e-05
6,0.99796875,0.9987480438184664,0.9971875,0.9979671618451915,0.9999645019531249,0.008148591546778335,0.99,0.9949494949494949,0.985,0.9899497487437185,0.9994046875,0.03720510295621352,3e-05
7,0.99890625,0.9987503905029679,0.9990625,0.9989064208717388,0.99999169921875,0.005311976994089491,0.99,0.9949494949494949,0.985,0.9899497487437185,0.999425,0.03864287324962788,3e-05
8,0.99890625,0.9993744135126681,0.9984375,0.9989057370642489,0.9999924804687499,0.005410869039242244,0.98875,0.9961928934010152,0.98125,0.9886649874055415,0.9994390624999999,0.045299993489315966,9e-06
